HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: RemoteRegistry Desc: @regsvc.dll,-2","Image path:%SystemRoot%\system32\svchost.exe -k localService -p ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6531885 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: RetailDemo Desc: @%SystemRoot%\System32\RDXService.dll,-257",Image path:%SystemRoot%\System32\svchost.exe -k rdxgroup ServiceDLL: %SystemRoot%\system32\RDXService.dll,Name last write: 2017-09-29 13:47:44.6531885 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: RFCOMM Desc: @tdibth.inf,%RFCOMM.DisplayName%;Bluetooth Device (RFCOMM Protocol TDI)","Image path:\SystemRoot\System32\drivers\rfcomm.sys ServiceDLL: ",Name last write: 2018-03-27 21:45:44.1887701 Parameters last write: 2018-03-27 09:22:49.4705313,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: rhproxy Desc: ","Image path:\SystemRoot\System32\drivers\rhproxy.sys ServiceDLL: ","Name last write: 2017-09-29 13:46:07.8956622 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: RmSvc Desc: @%SystemRoot%\system32\RMapi.dll,-1002","Image path:%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6531885 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: RpcEptMapper Desc: @%windir%\system32\RpcEpMap.dll,-1002","Image path:%SystemRoot%\system32\svchost.exe -k RPCSS -p ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6531885 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: RpcLocator Desc: @%systemroot%\system32\Locator.exe,-3","Image path:%SystemRoot%\system32\locator.exe ServiceDLL: ","Name last write: 2017-09-29 13:47:44.6531885 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: RpcSs Desc: @combase.dll,-5011","Image path:%SystemRoot%\system32\svchost.exe -k rpcss -p ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6531885 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: rspndr Desc: @%SystemRoot%\system32\lltdres.dll,-5","Image path:system32\drivers\rspndr.sys ServiceDLL: ","Name last write: 2018-03-27 12:11:53.7905877 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: s3cap Desc: ","Image path:\SystemRoot\System32\drivers\vms3cap.sys ServiceDLL: ",Name last write: 2018-03-27 09:55:48.4485779 Parameters last write: 2017-09-29 13:46:21.8655374,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SamSs Desc: @%SystemRoot%\system32\samsrv.dll,-2","Image path:%SystemRoot%\system32\lsass.exe ServiceDLL: ","Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: sbp2port Desc: ","Image path:System32\drivers\sbp2port.sys ServiceDLL: ","Name last write: 2018-03-27 12:11:29.6794612 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SCardSvr Desc: @%SystemRoot%\System32\SCardSvr.dll,-5","Image path:%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: ScDeviceEnum Desc: @%SystemRoot%\System32\ScDeviceEnum.dll,-101","Image path:%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: scfilter Desc: @%SystemRoot%\System32\drivers\scfilter.sys,-12","Image path:System32\DRIVERS\scfilter.sys ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: Schedule Desc: @%SystemRoot%\system32\schedsvc.dll,-101","Image path:%systemroot%\system32\svchost.exe -k netsvcs -p ServiceDLL: ",Name last write: 2018-03-27 12:11:58.1478509 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: scmbus Desc: ","Image path:System32\drivers\scmbus.sys ServiceDLL: ","Name last write: 2018-03-27 12:11:29.6794612 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SCPolicySvc Desc: @%SystemRoot%\System32\certprop.dll,-14","Image path:%SystemRoot%\system32\svchost.exe -k netsvcs ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: sdbus Desc: ","Image path:\SystemRoot\System32\drivers\sdbus.sys ServiceDLL: ",Name last write: 2018-03-27 21:45:40.0259246 Parameters last write: 2018-03-27 09:55:48.4485779,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SDFRd Desc: ","Image path:\SystemRoot\System32\drivers\SDFRd.sys ServiceDLL: ",Name last write: 2017-09-29 13:46:21.6467701 Parameters last write: 2017-09-29 13:46:21.6467701,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SDRSVC Desc: @%SystemRoot%\system32\sdrsvc.dll,-102","Image path:%SystemRoot%\system32\svchost.exe -k SDRSVC ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: sdstor Desc: ","Image path:\SystemRoot\System32\drivers\sdstor.sys ServiceDLL: ",Name last write: 2018-03-27 09:55:48.4485779 Parameters last write: 2018-03-27 09:55:48.4485779,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: seclogon Desc: @%SystemRoot%\system32\seclogon.dll,-7000","Image path:%windir%\system32\svchost.exe -k netsvcs -p ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SecurityHealthService Desc: @%systemroot%\system32\SecurityHealthAgent.dll,-1001","Image path:%SystemRoot%\system32\SecurityHealthService.exe ServiceDLL: ","Name last write: 2018-03-27 12:11:54.3531063 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SEMgrSvc Desc: @%SystemRoot%\System32\SEMgrSvc.dll,-1002","Image path:%SystemRoot%\system32\svchost.exe -k LocalService -p ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SENS Desc: @%SystemRoot%\system32\Sens.dll,-201","Image path:%SystemRoot%\system32\svchost.exe -k netsvcs -p ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: Sense Desc: @%ProgramFiles%\Windows Defender Advanced Threat Protection\MsSense.exe,-1002","Image path:""%ProgramFiles%\Windows Defender Advanced Threat Protection\MsSense.exe"" ServiceDLL: ","Name last write: 2017-09-29 14:43:19.5370786 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SensorDataService Desc: @%SystemRoot%\system32\SensorDataService.exe,-102","Image path:%SystemRoot%\System32\SensorDataService.exe ServiceDLL: ","Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SensorService Desc: @%SystemRoot%\System32\sensorservice.dll,-1001","Image path:%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SensrSvc Desc: @%SystemRoot%\System32\sensrsvc.dll,-1001","Image path:%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p ServiceDLL: ",Name last write: 2017-09-29 14:43:19.5370786 Parameters last write: 2017-09-29 14:43:18.9490708,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SerCx Desc: ","Image path:system32\drivers\SerCx.sys ServiceDLL: ","Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SerCx2 Desc: ","Image path:system32\drivers\SerCx2.sys ServiceDLL: ","Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: Serenum Desc: ","Image path:\SystemRoot\System32\drivers\serenum.sys ServiceDLL: ","Name last write: 2017-09-29 13:46:17.1932880 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: Serial Desc: ","Image path:\SystemRoot\System32\drivers\serial.sys ServiceDLL: ","Name last write: 2017-09-29 13:46:17.1932880 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: sermouse Desc: ","Image path:\SystemRoot\System32\drivers\sermouse.sys ServiceDLL: ","Name last write: 2017-09-29 13:46:25.5064591 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: SessionEnv Desc: @%SystemRoot%\System32\SessEnv.dll,-1027",Image path:%SystemRoot%\System32\svchost.exe -k netsvcs -p ServiceDLL: %SystemRoot%\system32\sessenv.dll,Name last write: 2017-09-29 13:47:44.6688147 Parameters last write: 2017-09-29 13:47:03.8219911,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: sfloppy Desc: ","Image path:\SystemRoot\System32\drivers\sfloppy.sys ServiceDLL: ","Name last write: 2017-09-29 13:46:14.4274386 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
